Airline,Source_Airport,Destination_Airport,Route,Stops_Number,Price,Day,Month,Dep_hour,Arr_hour,Sum_Duration
29,3,10,94.0,1,900,6,7,5,12,8.67
29,3,20,94.0,1,900,6,7,5,13,9.08
23,3,20,24.0,1,900,6,7,5,13,8.92
42,3,20,68.0,1,1000,6,7,10,17,7.92
25,3,38,104.0,1,1200,6,7,10,19,9.17
24,3,20,4.0,1,1200,6,7,4,11,7.42
42,3,10,68.0,1,1200,6,7,10,17,8.25
25,3,20,104.0,1,1300,6,7,10,18,9.0
11,3,20,22.0,1,1600,6,7,7,14,8.25
27,3,10,19.0,1,1600,6,7,8,13,6.33
27,3,10,19.0,1,1600,6,7,16,22,6.67
27,3,10,19.0,1,1600,6,7,4,10,6.83
34,3,20,38.0,1,1700,6,7,4,10,6.42
27,3,20,26.0,1,1700,6,7,17,23,7.17
27,3,38,26.0,1,1700,6,7,17,21,5.75
27,3,20,26.0,1,1700,6,7,7,12,6.25
27,3,38,26.0,1,1700,6,7,7,12,6.42
27,3,20,19.0,1,1700,6,7,16,22,6.58
27,3,38,19.0,1,1700,6,7,4,10,6.75
27,3,38,19.0,1,1700,6,7,8,13,6.92
9,3,38,37.0,1,1700,6,7,6,11,5.75
9,3,38,37.0,1,1700,6,7,15,21,6.75
27,3,10,26.0,1,1800,6,7,7,12,6.42
12,3,20,56.0,2,1500,6,7,8,16,9.33
27,3,15,19.0,1,1600,6,7,4,12,8.75
27,3,10,19.0,1,1700,6,7,4,13,9.5
11,3,38,22.0,1,1700,6,7,7,15,8.83
34,3,20,38.0,1,1700,6,7,4,13,9.92
9,3,38,37.0,1,1700,6,7,6,14,9.08
27,3,20,19.0,1,1700,6,7,4,13,9.5
27,3,10,59.0,2,1800,6,7,8,16,9.25
27,3,38,83.0,2,1800,6,7,7,13,7.67
30,3,20,50.0,1,1800,6,7,8,16,9.67
30,3,20,50.0,1,2100,6,7,8,16,9.67
27,3,10,26.0,1,2100,6,7,7,16,10.0
34,3,10,111.0,2,2500,6,7,4,12,8.83
34,3,10,108.0,2,2600,6,7,4,13,9.5
12,3,38,9.0,1,3700,6,7,4,11,7.42
25,3,20,104.0,1,4800,6,7,10,18,9.0
23,3,20,24.0,1,4800,6,7,5,13,8.92
22,3,20,18.0,1,700,7,7,5,10,6.67
2,3,38,5.0,1,700,7,7,5,10,6.17
29,3,10,94.0,1,800,7,7,11,16,6.58
29,3,10,94.0,1,800,7,7,5,12,8.67
29,3,20,94.0,1,800,7,7,5,13,9.08
42,3,20,68.0,1,900,7,7,4,10,6.83
42,3,20,68.0,1,900,7,7,10,17,7.92
42,3,38,68.0,1,900,7,7,16,22,6.5
7,3,10,94.0,1,900,7,7,6,11,6.25
42,3,20,68.0,1,1000,7,7,7,14,8.0
36,3,38,34.0,1,1000,7,7,11,17,7.42
42,3,10,68.0,1,1100,7,7,4,10,6.33
29,3,38,36.0,2,1100,7,7,6,14,9.92
29,3,10,94.0,1,1100,7,7,6,12,6.92
29,3,20,94.0,1,1100,7,7,6,13,7.33
2,3,38,5.0,1,1500,7,7,10,16,7.08
27,3,15,19.0,1,1600,7,7,4,12,8.75
45,3,10,6.0,1,1600,7,7,5,13,9.42
2,3,20,5.0,1,1700,7,7,10,18,8.83
27,3,10,19.0,1,1700,7,7,4,10,6.83
27,3,10,19.0,1,1700,7,7,4,13,9.58
27,3,38,26.0,1,1800,7,7,17,21,5.75
27,3,20,26.0,1,1800,7,7,17,23,7.17
9,3,38,37.0,1,1800,7,7,15,19,5.58
9,3,38,37.0,1,1800,7,7,15,21,7.08
27,3,20,19.0,1,1800,7,7,16,22,6.58
27,3,38,19.0,1,1800,7,7,4,10,6.75
27,3,20,19.0,1,1800,7,7,4,13,9.5
27,3,10,19.0,1,1900,7,7,16,22,6.67
45,3,10,6.0,1,2000,7,7,5,13,9.42
9,3,38,37.0,1,2300,7,7,6,14,9.08
27,3,10,19.0,1,2500,7,7,8,13,6.42
27,3,10,59.0,2,2600,7,7,8,16,9.25
27,3,10,26.0,1,3500,7,7,7,12,6.42
27,3,10,26.0,1,3500,7,7,7,16,10.0
2,3,20,5.0,1,6900,7,7,5,10,6.33
11,3,20,22.0,1,1900,7,7,7,14,8.17
27,3,10,19.0,1,1600,7,7,4,10,6.83
27,3,10,19.0,1,1600,7,7,4,13,9.58
34,3,20,38.0,1,1700,7,7,4,10,6.42
9,3,38,37.0,1,1700,7,7,15,19,5.58
27,3,38,26.0,1,1700,7,7,17,21,5.75
27,3,20,26.0,1,1700,7,7,17,23,7.17
11,3,20,22.0,1,1700,7,7,7,14,8.17
34,3,20,38.0,1,1700,7,7,4,13,9.92
27,3,38,19.0,1,1700,7,7,4,10,6.75
27,3,20,19.0,1,1700,7,7,4,13,9.5
5,3,10,11.0,1,600,7,7,16,23,7.5
5,3,10,11.0,1,600,7,7,16,23,7.5
24,3,10,11.0,1,600,7,7,16,23,7.5
2,3,38,5.0,1,600,7,7,5,10,6.17
42,3,38,68.0,1,700,7,7,16,22,6.5
5,3,10,11.0,1,700,7,7,16,23,7.5
36,3,10,34.0,1,900,7,7,11,17,7.83
36,3,38,34.0,1,1000,7,7,11,17,7.42
46,3,10,42.0,1,1000,7,7,11,17,6.17
29,3,20,94.0,1,1100,7,7,6,13,7.33
42,3,10,68.0,1,1100,7,7,10,17,8.25
29,3,38,94.0,1,1100,7,7,6,14,9.0
24,3,20,4.0,1,1200,7,7,4,11,7.42
2,3,10,5.0,1,1200,7,7,10,16,7.25
2,3,20,5.0,1,1400,7,7,5,10,6.33
29,3,38,36.0,2,1000,7,7,6,14,9.92
23,3,20,24.0,1,1200,7,7,5,13,8.92
25,3,38,104.0,1,1500,7,7,5,11,7.5
9,3,38,37.0,1,1700,7,7,15,21,7.08
27,3,20,19.0,1,1800,7,7,16,22,6.58
27,3,10,19.0,1,1800,7,7,16,22,6.67
24,3,38,4.0,1,2000,7,7,4,11,7.33
27,3,10,19.0,1,2400,7,7,8,13,6.42
34,3,10,111.0,2,1800,7,7,4,12,8.83
34,3,10,108.0,2,1800,7,7,4,13,9.58
23,3,10,6.0,1,2100,7,7,5,13,9.42
23,3,20,24.0,1,2100,7,7,5,13,8.92
34,3,20,108.0,2,2100,7,7,4,13,9.5
9,3,38,37.0,1,2200,7,7,6,14,9.08
12,3,20,56.0,2,2700,7,7,8,16,9.33
27,3,10,26.0,1,3200,7,7,7,12,6.42
12,3,38,9.0,1,3700,7,7,4,11,7.42
29,3,38,94.0,1,600,6,8,6,14,9.0
29,3,10,94.0,1,700,6,8,11,16,6.58
42,3,38,68.0,1,700,6,8,16,22,6.5
29,3,20,94.0,1,600,6,8,6,13,7.33
29,3,10,94.0,1,800,6,8,6,12,6.92
42,3,38,68.0,1,700,6,8,14,22,8.83
42,3,20,68.0,1,900,6,8,10,17,7.92
42,3,20,68.0,1,900,6,8,7,14,8.0
5,3,10,11.0,1,1100,6,8,16,22,7.42
22,3,20,18.0,1,1100,6,8,5,10,6.67
24,3,10,11.0,1,1100,6,8,16,22,7.42
2,3,20,5.0,1,1200,6,8,5,10,6.33
42,3,10,68.0,1,1200,6,8,4,10,6.33
29,3,20,34.0,1,800,6,8,10,18,9.83
25,3,38,104.0,1,1000,6,8,5,11,7.5
29,3,10,94.0,1,1100,6,8,5,12,8.67
7,3,10,94.0,1,1200,6,8,5,11,7.0
2,3,38,5.0,1,1300,6,8,5,10,6.17
27,3,10,19.0,1,1600,6,8,8,13,6.42
9,3,38,37.0,1,1700,6,8,6,11,5.75
29,3,20,94.0,1,1100,6,8,5,13,9.08
12,3,20,56.0,2,1300,6,8,8,16,9.33
42,3,10,68.0,1,1400,6,8,10,17,8.25
27,3,10,19.0,1,1600,6,8,4,10,6.83
27,3,10,19.0,1,1600,6,8,16,22,6.83
34,3,20,38.0,1,1600,6,8,4,12,8.47
34,3,20,38.0,1,1700,6,8,4,10,6.42
27,3,20,26.0,1,1700,6,8,7,12,6.25
27,3,20,26.0,1,1700,6,8,17,23,7.17
9,3,38,37.0,1,1700,6,8,15,21,6.75
27,3,10,26.0,1,1900,6,8,7,12,6.42
23,3,20,24.0,1,1500,6,8,5,13,8.92
27,3,10,19.0,1,1600,6,8,4,13,9.58
34,3,20,38.0,1,1700,6,8,4,13,9.92
9,3,38,37.0,1,1700,6,8,6,14,9.08
27,3,20,19.0,1,1700,6,8,4,13,9.5
34,3,10,111.0,2,1700,6,8,4,12,8.83
34,3,10,108.0,2,1800,6,8,4,13,9.58
7,3,20,95.0,2,1800,6,8,5,14,9.92
34,3,20,111.0,2,1800,6,8,4,12,8.67
34,3,20,108.0,2,1900,6,8,4,13,9.5
24,3,20,4.0,1,1900,6,8,4,11,7.42
24,3,20,4.0,1,1900,6,8,4,13,9.83
27,3,10,26.0,1,2100,6,8,7,16,10.0
27,3,10,59.0,2,2200,6,8,8,16,9.25
24,3,38,4.0,1,2400,6,8,4,11,7.33
5,3,38,11.0,1,2400,6,8,16,22,7.17
11,3,38,22.0,1,3000,6,8,7,15,8.83
12,3,38,9.0,1,3700,6,8,4,11,7.42
2,3,20,5.0,1,4100,6,8,5,10,6.33
16,3,38,45.0,1,4300,6,8,12,21,10.0
2,3,38,5.0,1,5100,6,8,5,10,6.17
47,3,38,93.0,1,900,7,8,6,13,7.92
29,3,10,94.0,1,800,7,8,6,12,6.92
42,3,38,68.0,1,1000,7,8,16,22,6.5
47,3,38,93.0,1,800,7,8,6,13,7.92
29,3,20,94.0,1,900,7,8,6,13,7.33
22,3,20,18.0,1,1000,7,8,5,10,6.67
29,3,10,94.0,1,1100,7,8,11,16,6.58
42,3,20,68.0,1,1000,7,8,7,14,8.0
29,3,10,34.0,1,1100,7,8,10,17,8.33
5,3,38,11.0,1,1200,7,8,16,22,7.17
7,3,10,94.0,1,1400,7,8,6,11,6.5
2,3,20,5.0,1,1400,7,8,10,16,7.08
48,3,20,7.0,1,1000,7,8,13,20,8.08
48,3,38,7.0,1,1000,7,8,13,20,8.08
29,3,10,94.0,1,1100,7,8,5,12,8.67
29,3,38,94.0,1,1100,7,8,6,14,9.0
29,3,20,94.0,1,1100,7,8,5,13,9.08
42,3,10,68.0,1,1400,7,8,10,17,8.25
42,3,20,68.0,1,1400,7,8,10,17,7.92
11,3,20,22.0,1,1400,7,8,7,14,8.17
2,3,10,5.0,1,1500,7,8,5,10,6.25
27,3,10,19.0,1,1600,7,8,16,22,6.67
27,3,10,19.0,1,1600,7,8,4,10,6.83
2,3,38,5.0,1,1600,7,8,5,10,6.17
34,3,20,38.0,1,1700,7,8,18,23,6.08
34,3,20,38.0,1,1700,7,8,4,10,6.42
27,3,20,26.0,1,1700,7,8,17,23,7.17
27,3,20,19.0,1,1800,7,8,16,22,6.58
27,3,20,19.0,1,1800,7,8,8,14,7.08
45,3,10,6.0,1,1300,7,8,5,13,9.42
48,3,10,7.0,1,1300,7,8,14,22,9.08
23,3,20,24.0,1,1500,7,8,5,13,8.92
34,3,20,38.0,1,1600,7,8,4,12,8.47
27,3,10,19.0,1,1600,7,8,4,13,9.33
2,3,38,5.0,1,1600,7,8,10,17,8.67
34,3,20,38.0,1,1700,7,8,4,13,9.92
27,3,20,19.0,1,1700,7,8,4,13,9.5
45,3,10,6.0,1,1800,7,8,5,13,9.42
34,3,10,111.0,2,1800,7,8,4,12,8.75
34,3,10,108.0,2,1800,7,8,4,13,9.33
23,3,10,6.0,1,1800,7,8,5,13,9.42
24,3,20,4.0,1,1900,7,8,4,11,7.42
24,3,20,4.0,1,1900,7,8,4,13,9.83
9,3,38,37.0,1,2200,7,8,6,11,5.75
2,3,38,64.0,1,2500,7,8,12,19,7.42
27,3,10,26.0,1,2600,7,8,7,12,6.33
27,3,10,59.0,2,2200,7,8,8,16,9.25
27,3,10,26.0,1,2600,7,8,7,16,10.0
12,3,38,9.0,1,4000,7,8,4,11,7.42
2,3,20,5.0,1,6900,7,8,10,16,7.08
12,3,38,81.0,2,7300,7,8,7,16,9.92
22,3,36,18.0,1,400,12,5,4,10,7.42
29,3,18,94.0,1,500,12,5,6,13,7.83
29,3,18,94.0,1,500,12,5,5,13,9.58
22,3,36,18.0,1,500,12,5,15,22,8.42
2,3,18,5.0,1,500,12,5,5,9,5.42
22,3,27,53.0,2,600,12,5,4,12,9.67
22,3,27,18.0,1,600,12,5,15,22,8.42
25,3,36,104.0,1,600,12,5,5,11,7.25
42,3,18,68.0,1,600,12,5,4,9,6.08
42,3,18,68.0,1,600,12,5,7,14,8.33
42,3,18,68.0,1,600,12,5,16,0,8.5
42,3,18,68.0,1,600,12,5,8,14,6.83
11,3,18,22.0,1,900,12,5,7,15,9.67
23,3,18,6.0,1,900,12,5,5,13,9.58
11,3,36,22.0,1,1000,12,5,7,15,9.08
23,3,18,24.0,1,1300,12,5,5,14,9.5
12,3,36,9.0,1,1400,12,5,16,22,7.75
9,3,18,37.0,1,1400,12,5,15,20,6.17
9,3,36,37.0,1,1400,12,5,15,21,7.0
27,3,36,26.0,1,1400,12,5,7,12,6.58
27,3,36,26.0,1,1400,12,5,17,22,6.75
27,3,18,26.0,1,1400,12,5,7,14,8.67
12,3,27,26.0,1,1500,12,5,17,22,6.42
27,3,36,19.0,1,1500,12,5,8,13,6.92
27,3,18,19.0,1,1500,12,5,16,23,7.83
27,3,18,19.0,1,1500,12,5,4,12,8.75
27,3,18,19.0,1,1500,12,5,4,13,10.0
12,3,27,19.0,1,1500,12,5,16,22,7.42
5,3,27,11.0,1,1500,12,5,7,16,9.83
27,3,36,59.0,2,1500,12,5,4,12,9.0
27,3,36,59.0,2,1500,12,5,8,16,9.33
27,3,27,19.0,1,1500,12,5,4,12,8.25
12,3,18,56.0,2,1600,12,5,8,17,10.0
2,3,18,5.0,1,500,12,5,5,9,5.42
42,3,27,68.0,1,700,12,5,4,9,5.67
42,3,36,68.0,1,600,12,5,14,19,5.92
42,3,18,68.0,1,600,12,5,4,9,6.08
9,3,18,37.0,1,1100,12,5,15,20,6.17
46,3,27,87.0,1,200,12,5,9,14,6.33
12,3,27,26.0,1,1000,12,5,17,22,6.42
27,3,36,26.0,1,1300,12,5,7,12,6.58
27,3,36,26.0,1,1100,12,5,17,22,6.75
42,3,18,68.0,1,600,12,5,8,14,6.83
27,3,36,19.0,1,1300,12,5,8,13,6.92
9,3,36,37.0,1,1200,12,5,15,21,7.0
42,3,36,68.0,1,600,12,5,7,13,7.08
25,3,36,104.0,1,600,12,5,5,11,7.25
22,3,36,18.0,1,400,12,5,4,10,7.42
5,3,36,11.0,1,600,12,5,16,22,7.42
27,3,27,19.0,1,1400,12,5,16,22,7.42
12,3,36,9.0,1,700,12,5,16,22,7.75
29,3,18,94.0,1,500,12,5,6,13,7.83
29,3,18,94.0,1,600,12,5,6,13,7.83
27,3,18,19.0,1,1400,12,5,16,23,7.83
24,3,18,4.0,1,2100,12,5,4,11,8.08
48,3,18,20.0,1,300,12,5,13,20,8.25
27,3,27,19.0,1,1400,12,5,4,12,8.25
42,3,18,68.0,1,600,12,5,7,14,8.33
42,3,18,68.0,1,600,12,5,16,0,8.5
27,3,18,26.0,1,1300,12,5,7,14,8.67
27,3,18,19.0,1,1400,12,5,4,12,8.75
9,3,27,37.0,1,1100,12,5,6,14,8.83
48,3,27,86.0,1,300,12,5,13,21,9.0
27,3,36,59.0,2,1500,12,5,4,12,9.0
11,3,36,22.0,1,900,12,5,7,15,9.08
42,3,18,68.0,1,600,12,5,10,18,9.25
42,3,36,68.0,1,600,12,5,4,13,9.25
12,3,18,9.0,1,1300,12,5,1,9,9.33
27,3,36,59.0,2,1500,12,5,8,16,9.33
23,3,18,24.0,1,1300,12,5,5,14,9.5
45,3,18,6.0,1,400,12,5,5,13,9.58
29,3,18,94.0,1,500,12,5,5,13,9.58
45,3,18,6.0,1,500,12,5,5,13,9.58
29,3,18,94.0,1,600,12,5,5,13,9.58
22,3,27,53.0,2,500,12,5,4,12,9.67
42,3,27,68.0,1,700,12,5,0,9,9.67
24,3,36,4.0,1,1700,12,5,4,13,9.67
5,3,27,11.0,1,1500,12,5,7,16,9.83
27,3,18,19.0,1,1400,12,5,4,13,10.0
31,3,7,26.0,1,300,12,5,8,14,6.92
31,3,19,26.0,1,300,12,5,8,14,6.92
43,3,7,72.0,1,400,12,5,5,12,7.58
25,3,7,104.0,1,400,12,5,5,11,7.33
25,3,7,104.0,1,400,12,5,5,13,9.08
29,3,26,94.0,1,500,12,5,5,11,7.5
29,3,26,94.0,1,500,12,5,6,15,9.58
29,3,19,94.0,1,500,12,5,6,13,7.92
29,3,7,94.0,1,500,12,5,5,12,8.0
29,3,7,94.0,1,500,12,5,6,15,9.58
22,3,26,18.0,1,500,12,5,4,10,6.92
2,3,19,5.0,1,600,12,5,5,10,6.08
2,3,26,5.0,1,600,12,5,5,10,6.08
25,3,7,104.0,1,600,12,5,11,17,7.33
7,3,7,94.0,1,600,12,5,6,11,6.0
7,3,26,94.0,1,600,12,5,6,12,6.67
42,3,19,68.0,1,600,12,5,4,10,6.42
42,3,19,68.0,1,600,12,5,14,20,7.42
42,3,7,68.0,1,600,12,5,14,20,7.42
7,3,19,94.0,1,700,12,5,6,12,7.17
42,3,7,68.0,1,700,12,5,8,13,6.33
29,3,19,94.0,1,500,12,5,5,13,9.67
29,3,7,34.0,1,600,12,5,10,18,8.92
42,3,19,68.0,1,600,12,5,7,13,7.83
42,3,19,68.0,1,600,12,5,4,13,10.0
42,3,7,68.0,1,600,12,5,7,13,7.83
42,3,7,68.0,1,600,12,5,10,18,8.83
42,3,7,68.0,1,600,12,5,4,13,10.0
42,3,7,68.0,1,600,12,5,0,9,10.0
42,3,26,68.0,1,700,12,5,10,16,7.42
42,3,26,68.0,1,700,12,5,7,13,7.58
42,3,26,68.0,1,700,12,5,14,21,8.0
42,3,26,68.0,1,700,12,5,0,8,8.67
42,3,26,68.0,1,700,12,5,4,13,9.75
42,3,19,68.0,1,700,12,5,10,17,8.08
25,3,19,104.0,1,700,12,5,11,19,8.58
25,3,26,104.0,1,700,12,5,11,18,8.42
18,3,19,63.0,1,800,12,5,1,9,9.25
18,3,26,63.0,1,800,12,5,1,9,9.33
12,3,19,9.0,1,800,12,5,1,8,8.0
12,3,19,9.0,1,900,12,5,1,9,9.08
18,3,7,63.0,1,900,12,5,1,8,8.33
11,3,26,22.0,1,900,12,5,7,15,9.42
11,3,7,22.0,1,900,12,5,7,16,9.83
5,3,7,11.0,1,900,12,5,7,14,7.67
12,3,26,9.0,1,900,12,5,1,8,8.08
27,3,7,19.0,1,1000,12,5,4,10,7.08
9,3,7,37.0,1,1100,12,5,15,20,5.67
12,3,7,9.0,1,1300,12,5,16,22,7.08
27,3,7,26.0,1,1300,12,5,7,12,5.83
27,3,19,26.0,1,1600,12,5,7,12,5.75
9,3,19,37.0,1,1600,12,5,15,20,6.0
9,3,26,37.0,1,1500,12,5,15,20,6.25
34,3,26,38.0,1,1500,12,5,4,10,6.33
27,3,7,26.0,1,1500,12,5,17,22,6.42
9,3,19,37.0,1,1600,12,5,6,11,6.42
27,3,26,19.0,1,1600,12,5,16,22,6.67
34,3,19,38.0,1,1500,12,5,4,10,6.75
27,3,19,26.0,1,1600,12,5,7,13,6.75
27,3,7,26.0,1,1500,12,5,7,13,6.83
27,3,7,19.0,1,1500,12,5,8,13,6.92
27,3,7,19.0,1,1500,12,5,16,22,6.92
9,3,19,37.0,1,1600,12,5,15,21,7.08
27,3,26,19.0,1,1600,12,5,8,14,7.17
24,3,19,4.0,1,2000,12,5,4,11,7.25
24,3,26,4.0,1,3400,12,5,4,11,7.25
9,3,19,37.0,1,1600,12,5,6,12,7.33
27,3,26,19.0,1,1600,12,5,4,11,7.33
9,3,7,37.0,1,1500,12,5,15,22,7.67
27,3,7,83.0,2,1700,12,5,7,13,7.67
24,3,7,4.0,1,1600,12,5,4,11,7.75
27,3,7,19.0,1,1500,12,5,8,14,7.92
2,3,37,5.0,1,500,12,5,5,9,5.42
29,3,37,94.0,1,500,12,5,6,12,6.75
29,3,37,94.0,1,500,12,5,11,17,7.08
29,3,37,94.0,1,500,12,5,5,12,8.5
42,3,37,68.0,1,600,12,5,16,21,5.58
42,3,37,68.0,1,600,12,5,4,9,5.83
42,3,37,68.0,1,600,12,5,7,13,7.17
42,3,37,68.0,1,600,12,5,14,21,7.92
42,3,37,68.0,1,600,12,5,4,13,9.33
42,3,37,68.0,1,600,12,5,8,13,5.67
25,3,37,104.0,1,600,12,5,11,18,8.33
29,3,37,94.0,1,600,12,5,6,12,6.75
29,3,37,94.0,1,600,12,5,11,17,7.08
29,3,37,94.0,1,600,12,5,5,12,8.5
42,3,37,68.0,1,600,12,5,10,18,8.92
7,3,37,94.0,1,600,12,5,6,11,6.42
42,3,37,68.0,1,600,12,5,0,9,9.83
42,3,34,68.0,1,700,12,5,4,9,6.08
42,3,34,68.0,1,700,12,5,10,18,8.67
11,3,37,22.0,1,900,12,5,7,15,9.58
19,3,37,99.0,1,900,12,5,9,16,7.42
34,3,37,38.0,1,1000,12,5,4,12,8.33
27,3,37,26.0,1,1000,12,5,7,12,6.33
27,3,37,26.0,1,1000,12,5,17,22,6.5
27,3,37,19.0,1,1000,12,5,4,11,7.42
25,3,37,104.0,1,1100,12,5,11,16,5.83
27,3,37,58.0,2,1100,12,5,8,16,9.67
27,3,37,83.0,2,1100,12,5,7,14,8.0
27,3,37,59.0,2,1100,12,5,8,16,9.33
27,3,37,19.0,1,1200,12,5,8,14,7.25
27,3,37,19.0,1,1200,12,5,4,13,9.33
12,3,37,9.0,1,1400,12,5,1,8,8.42
9,3,34,37.0,1,1400,12,5,15,22,8.22
9,3,21,37.0,1,1500,12,5,6,10,5.25
9,3,21,37.0,1,1500,12,5,18,22,5.25
9,3,21,37.0,1,1500,12,5,15,22,8.25
27,3,21,19.0,1,1600,12,5,16,22,6.67
27,3,34,19.0,1,1600,12,5,8,13,6.75
27,3,21,19.0,1,1600,12,5,8,13,6.83
27,3,34,19.0,1,1600,12,5,16,22,7.33
27,3,34,19.0,1,1600,12,5,4,13,9.92
27,3,21,19.0,1,1600,12,5,4,13,10.0
9,3,34,101.0,2,1600,12,5,15,22,8.25
9,3,34,101.0,2,1600,12,5,6,13,8.5
15,3,21,37.0,1,1600,12,5,16,22,7.83
27,3,34,83.0,2,1600,12,5,7,13,7.5
15,3,34,19.0,1,1700,12,5,14,22,9.08
9,3,21,37.0,1,1300,12,5,18,22,5.25
9,3,21,37.0,1,1400,12,5,6,10,5.25
27,3,37,26.0,1,900,12,5,7,12,6.33
27,3,37,26.0,1,900,12,5,17,22,6.5
27,3,21,19.0,1,1500,12,5,16,22,6.67
29,3,37,94.0,1,500,12,5,6,12,6.75
27,3,34,19.0,1,1500,12,5,8,13,6.75
27,3,21,19.0,1,1400,12,5,8,13,6.83
29,3,37,94.0,1,500,12,5,11,17,7.08
27,3,37,19.0,1,1100,12,5,8,14,7.25
27,3,34,19.0,1,1500,12,5,16,22,7.33
19,3,37,99.0,1,900,12,5,9,16,7.42
27,3,37,19.0,1,900,12,5,4,11,7.42
27,3,34,83.0,2,1600,12,5,7,13,7.5
9,3,34,37.0,1,1400,12,5,15,22,8.22
9,3,21,37.0,1,1400,12,5,15,22,8.25
25,3,37,104.0,1,500,12,5,11,18,8.33
34,3,37,38.0,1,900,12,5,4,12,8.33
12,3,37,9.0,1,800,12,5,1,8,8.42
29,3,37,94.0,1,500,12,5,5,12,8.5
42,3,37,68.0,1,600,12,5,10,18,8.92
27,3,37,19.0,1,1100,12,5,4,13,9.33
24,3,37,4.0,1,2100,12,5,4,13,9.75
42,3,37,68.0,1,600,12,5,0,9,9.83
27,3,34,19.0,1,1500,12,5,4,13,9.92
27,3,21,19.0,1,1300,12,5,4,13,10.0
5,3,37,11.0,1,1600,12,5,7,16,10.0
31,3,6,26.0,1,300,12,5,8,15,8.25
22,3,6,18.0,1,400,12,5,4,10,7.75
29,3,6,94.0,1,500,12,5,6,13,7.67
29,3,6,94.0,1,500,12,5,5,13,9.42
22,3,6,18.0,1,500,12,5,15,23,8.75
22,3,24,18.0,1,500,12,5,4,13,10.0
29,3,24,94.0,1,500,12,5,6,14,8.08
29,3,24,94.0,1,500,12,5,5,14,9.83
25,3,6,104.0,1,500,12,5,5,12,8.25
2,3,6,5.0,1,600,12,5,5,10,6.42
45,3,24,6.0,1,600,12,5,5,13,9.25
45,3,3,6.0,1,600,12,5,5,14,10.0
35,3,6,91.0,1,600,12,5,4,13,10.0
2,3,24,5.0,1,600,12,5,5,11,7.58
42,3,6,68.0,1,700,12,5,16,23,7.33
42,3,6,68.0,1,700,12,5,10,17,7.83
42,3,6,68.0,1,700,12,5,14,23,9.67
42,3,6,68.0,1,700,12,5,8,17,9.83
37,3,24,77.0,1,700,12,5,5,12,8.58
14,3,6,91.0,1,700,12,5,4,13,10.0
42,3,24,68.0,1,800,12,5,4,13,9.75
11,3,24,22.0,1,900,12,5,7,15,8.83
5,3,24,11.0,1,1100,12,5,7,15,8.83
23,3,24,6.0,1,1200,12,5,5,12,7.25
23,3,6,24.0,1,1200,12,5,5,12,8.33
12,3,24,9.0,1,1300,12,5,16,23,8.33
11,3,3,22.0,1,1400,12,5,7,15,9.75
34,3,3,38.0,1,1500,12,5,4,13,9.42
9,3,3,37.0,1,1500,12,5,6,13,7.75
27,3,24,26.0,1,1500,12,5,7,14,8.25
27,3,6,26.0,1,1500,12,5,7,14,8.58
27,3,6,19.0,1,1500,12,5,16,23,7.58
27,3,6,19.0,1,1500,12,5,4,11,8.0
27,3,24,19.0,1,1500,12,5,4,12,8.25
27,3,6,19.0,1,1500,12,5,8,15,8.25
27,3,24,19.0,1,1500,12,5,8,15,8.92
27,3,6,19.0,1,1500,12,5,8,16,9.08
27,3,6,19.0,1,1500,12,5,4,13,9.17
27,3,6,83.0,2,1600,12,5,7,15,9.0
27,3,24,83.0,2,1600,12,5,7,15,9.67
29,3,24,94.0,1,500,12,5,6,14,8.08
29,3,24,94.0,1,500,12,5,5,14,9.83
45,3,24,6.0,1,600,12,5,5,13,9.25
37,3,24,77.0,1,600,12,5,5,12,8.58
8,2,6,3.0,1,600,12,5,9,17,9.08
8,2,6,3.0,1,700,12,5,10,17,8.0
45,3,3,6.0,1,600,12,5,5,14,10.0
23,3,3,6.0,1,900,12,5,5,14,10.0
5,3,24,11.0,1,1000,12,5,7,15,8.83
27,3,24,26.0,1,1100,12,5,7,14,8.25
27,3,6,26.0,1,1100,12,5,7,14,8.58
23,3,24,6.0,1,1100,12,5,5,12,7.25
27,3,6,19.0,1,1200,12,5,8,15,8.25
11,3,3,22.0,1,1100,12,5,7,15,9.75
27,3,24,19.0,1,1100,12,5,4,12,8.25
34,3,3,38.0,1,1200,12,5,4,13,9.42
37,3,6,77.0,1,1200,12,5,17,1,9.25
11,3,3,22.0,1,1200,12,5,7,15,9.75
32,3,6,37.0,1,200,12,5,12,18,7.17
27,3,6,19.0,1,1400,12,5,16,23,7.58
29,3,6,94.0,1,400,12,5,6,13,7.67
9,3,3,37.0,1,1500,12,5,6,13,7.75
48,3,24,20.0,1,300,12,5,13,20,8.0
27,3,6,19.0,1,1400,12,5,4,11,8.0
24,3,6,4.0,1,1700,12,5,4,12,8.83
27,3,24,19.0,1,1200,12,5,8,15,8.92
27,3,6,83.0,2,1600,12,5,7,15,9.0
27,3,6,19.0,1,1400,12,5,8,16,9.08
27,3,6,19.0,1,1400,12,5,4,13,9.17
29,3,6,94.0,1,400,12,5,5,13,9.42
27,3,24,83.0,2,1600,12,5,7,15,9.67
27,3,6,83.0,2,1600,12,5,7,16,9.83
27,3,6,83.0,2,1600,12,5,7,16,9.83
24,3,24,4.0,1,1600,12,5,4,13,9.92
48,3,3,78.0,1,500,12,5,15,0,10.0
31,3,11,26.0,1,300,12,5,8,14,7.33
